Geography,Geographic Area Name,total_population,population_65,population_male,population_18_29
1400000US12001000201,Census Tract 2.01; Alachua County; Florida,5187,69,2466,4114
1400000US12115001703,Census Tract 17.03; Sarasota County; Florida,3771,1670,1567,320
1400000US12115001704,Census Tract 17.04; Sarasota County; Florida,3277,818,1605,450
1400000US12115001801,Census Tract 18.01; Sarasota County; Florida,3406,1617,1516,156
1400000US12115001803,Census Tract 18.03; Sarasota County; Florida,2894,926,1466,281
1400000US12115001804,Census Tract 18.04; Sarasota County; Florida,2701,698,1324,283
1400000US12115001805,Census Tract 18.05; Sarasota County; Florida,2088,740,1080,24
1400000US12115001903,Census Tract 19.03; Sarasota County; Florida,1681,681,853,73
1400000US12115001904,Census Tract 19.04; Sarasota County; Florida,2649,1118,1324,128
1400000US12115001905,Census Tract 19.05; Sarasota County; Florida,1337,904,660,10
1400000US12115001909,Census Tract 19.09; Sarasota County; Florida,2005,1157,925,50
1400000US12115002003,Census Tract 20.03; Sarasota County; Florida,5323,1296,2102,568
1400000US12115002004,Census Tract 20.04; Sarasota County; Florida,4547,1823,2159,381
1400000US12115002007,Census Tract 20.07; Sarasota County; Florida,2530,1323,957,216
1400000US12115002008,Census Tract 20.08; Sarasota County; Florida,2710,1348,1416,132
1400000US12115002011,Census Tract 20.11; Sarasota County; Florida,757,346,322,106
1400000US12115002012,Census Tract 20.12; Sarasota County; Florida,3753,2103,1606,157
1400000US12115002013,Census Tract 20.13; Sarasota County; Florida,4037,1827,1890,20
1400000US12115002014,Census Tract 20.14; Sarasota County; Florida,6879,3364,3719,354
1400000US12115002015,Census Tract 20.15; Sarasota County; Florida,2041,721,887,191
1400000US12115002016,Census Tract 20.16; Sarasota County; Florida,4525,2140,2069,214
1400000US12115002101,Census Tract 21.01; Sarasota County; Florida,2970,1479,1527,116
1400000US12115002102,Census Tract 21.02; Sarasota County; Florida,2897,1400,1468,209
1400000US12115002201,Census Tract 22.01; Sarasota County; Florida,2962,1594,1342,127
1400000US12115002203,Census Tract 22.03; Sarasota County; Florida,3831,1136,2013,544
1400000US12115002204,Census Tract 22.04; Sarasota County; Florida,2399,781,1315,90
1400000US12115002205,Census Tract 22.05; Sarasota County; Florida,2530,1473,1347,32
1400000US12115002302,Census Tract 23.02; Sarasota County; Florida,4388,2541,1897,239
1400000US12115002304,Census Tract 23.04; Sarasota County; Florida,2414,1524,1020,124
1400000US12115002305,Census Tract 23.05; Sarasota County; Florida,1729,1281,719,0
1400000US12115002306,Census Tract 23.06; Sarasota County; Florida,3275,2119,1617,69
1400000US12115002307,Census Tract 23.07; Sarasota County; Florida,1666,1189,776,0
1400000US12115002401,Census Tract 24.01; Sarasota County; Florida,3213,1790,1596,117
1400000US12115002403,Census Tract 24.03; Sarasota County; Florida,1442,955,574,105
1400000US12115002404,Census Tract 24.04; Sarasota County; Florida,2274,953,994,89
1400000US12115002504,Census Tract 25.04; Sarasota County; Florida,2865,770,1254,171
1400000US12115002505,Census Tract 25.05; Sarasota County; Florida,2460,507,1285,464
1400000US12115002507,Census Tract 25.07; Sarasota County; Florida,5597,1746,2797,606
1400000US12115002508,Census Tract 25.08; Sarasota County; Florida,2996,994,1571,335
1400000US12115002509,Census Tract 25.09; Sarasota County; Florida,6118,1630,2815,430
1400000US12115002510,Census Tract 25.10; Sarasota County; Florida,3456,1490,1846,337
1400000US12115002511,Census Tract 25.11; Sarasota County; Florida,2823,1457,1360,160
1400000US12115002601,Census Tract 26.01; Sarasota County; Florida,2638,1280,1352,185
1400000US12115002602,Census Tract 26.02; Sarasota County; Florida,2443,1426,1155,184
1400000US12115002603,Census Tract 26.03; Sarasota County; Florida,1689,809,800,142
1400000US12115002604,Census Tract 26.04; Sarasota County; Florida,2914,1848,1335,115
1400000US12115002605,Census Tract 26.05; Sarasota County; Florida,2258,1081,1219,236
1400000US12115002710,Census Tract 27.10; Sarasota County; Florida,2308,933,1151,165
1400000US12115002714,Census Tract 27.14; Sarasota County; Florida,5809,2883,2964,520
1400000US12115002716,Census Tract 27.16; Sarasota County; Florida,7824,3604,3732,642
1400000US12115002720,Census Tract 27.20; Sarasota County; Florida,3148,1738,1327,172
1400000US12115002721,Census Tract 27.21; Sarasota County; Florida,4708,884,2252,487
1400000US12115002723,Census Tract 27.23; Sarasota County; Florida,2400,1717,1222,105
1400000US12115002724,Census Tract 27.24; Sarasota County; Florida,2167,1995,1036,0
1400000US12115002725,Census Tract 27.25; Sarasota County; Florida,7991,2092,3861,1227
1400000US12115002726,Census Tract 27.26; Sarasota County; Florida,5760,2672,2669,418
1400000US12115002727,Census Tract 27.27; Sarasota County; Florida,2014,568,852,52
1400000US12115002728,Census Tract 27.28; Sarasota County; Florida,2773,1754,1365,37
1400000US12115002729,Census Tract 27.29; Sarasota County; Florida,1678,1154,666,0
1400000US12115002730,Census Tract 27.30; Sarasota County; Florida,2763,1966,1200,101
1400000US12115002731,Census Tract 27.31; Sarasota County; Florida,4465,2645,2035,38
1400000US12115002732,Census Tract 27.32; Sarasota County; Florida,4428,3060,2307,128
1400000US12115002733,Census Tract 27.33; Sarasota County; Florida,3634,2598,1788,36
1400000US12115002734,Census Tract 27.34; Sarasota County; Florida,8836,4095,4147,617
1400000US12115002735,Census Tract 27.35; Sarasota County; Florida,1926,1570,910,108
1400000US12115002736,Census Tract 27.36; Sarasota County; Florida,4319,980,2145,232
1400000US12115002737,Census Tract 27.37; Sarasota County; Florida,6254,2709,2804,522
1400000US12115002738,Census Tract 27.38; Sarasota County; Florida,5466,990,2500,1014
1400000US12115002739,Census Tract 27.39; Sarasota County; Florida,4149,1468,1965,859
1400000US12115002740,Census Tract 27.40; Sarasota County; Florida,5577,767,2936,1015
1400000US12115002741,Census Tract 27.41; Sarasota County; Florida,4906,1512,2449,1092
1400000US12115002742,Census Tract 27.42; Sarasota County; Florida,7477,2213,3950,1011
1400000US12115002743,Census Tract 27.43; Sarasota County; Florida,4415,1088,2602,282
1400000US12115002744,Census Tract 27.44; Sarasota County; Florida,3674,456,1877,536
1400000US12115002745,Census Tract 27.45; Sarasota County; Florida,6307,1165,3187,732
1400000US12115002746,Census Tract 27.46; Sarasota County; Florida,7140,1274,3685,1173
1400000US12115002747,Census Tract 27.47; Sarasota County; Florida,1980,367,988,113
1400000US12115002748,Census Tract 27.48; Sarasota County; Florida,4362,853,1586,542
1400000US12115990000,Census Tract 9900; Sarasota County; Florida,0,0,0,0
1400000US12117020101,Census Tract 201.01; Seminole County; Florida,1172,450,444,110
1400000US12117020102,Census Tract 201.02; Seminole County; Florida,1281,261,613,205
1400000US12117020201,Census Tract 202.01; Seminole County; Florida,1921,374,964,254
1400000US12117020202,Census Tract 202.02; Seminole County; Florida,5647,850,2702,770
1400000US12117020301,Census Tract 203.01; Seminole County; Florida,2420,374,1229,183
1400000US12117020302,Census Tract 203.02; Seminole County; Florida,1871,226,821,278
1400000US12117020401,Census Tract 204.01; Seminole County; Florida,1761,266,996,123
1400000US12117020402,Census Tract 204.02; Seminole County; Florida,3308,651,1466,386
1400000US12117020500,Census Tract 205; Seminole County; Florida,3013,437,1384,648
1400000US12117020601,Census Tract 206.01; Seminole County; Florida,9763,1204,4668,1579
1400000US12117020602,Census Tract 206.02; Seminole County; Florida,6290,779,3080,2170
1400000US12117020703,Census Tract 207.03; Seminole County; Florida,5890,1004,3023,531
1400000US12117020704,Census Tract 207.04; Seminole County; Florida,7535,1561,3655,833
1400000US12117020705,Census Tract 207.05; Seminole County; Florida,2877,870,1398,451
1400000US12117020706,Census Tract 207.06; Seminole County; Florida,8929,1153,4026,1191
1400000US12117020707,Census Tract 207.07; Seminole County; Florida,9287,1454,4646,799
1400000US12117020803,Census Tract 208.03; Seminole County; Florida,6554,1078,3537,860
1400000US12117020805,Census Tract 208.05; Seminole County; Florida,9056,1880,4049,1233
1400000US12117020806,Census Tract 208.06; Seminole County; Florida,6262,623,3348,905
1400000US12117020807,Census Tract 208.07; Seminole County; Florida,7130,613,3333,1119
1400000US12117020808,Census Tract 208.08; Seminole County; Florida,3898,636,1728,385
1400000US12117020810,Census Tract 208.10; Seminole County; Florida,3503,714,1579,394
1400000US12117020811,Census Tract 208.11; Seminole County; Florida,6727,1078,3035,966
1400000US12117020812,Census Tract 208.12; Seminole County; Florida,4638,638,1783,796
1400000US12117020901,Census Tract 209.01; Seminole County; Florida,4581,552,2155,948
1400000US12117020902,Census Tract 209.02; Seminole County; Florida,2834,457,1400,428
1400000US12117020904,Census Tract 209.04; Seminole County; Florida,5395,596,2880,687
1400000US12117020905,Census Tract 209.05; Seminole County; Florida,4832,997,2475,355
1400000US12117021000,Census Tract 210; Seminole County; Florida,5823,702,2756,572
1400000US12117021100,Census Tract 211; Seminole County; Florida,4643,530,2322,510
1400000US12117021201,Census Tract 212.01; Seminole County; Florida,6173,1141,3154,758
1400000US12117021203,Census Tract 212.03; Seminole County; Florida,6074,547,2862,825
1400000US12117021205,Census Tract 212.05; Seminole County; Florida,4475,812,2311,425
1400000US12117021206,Census Tract 212.06; Seminole County; Florida,5417,437,2478,628
1400000US12117021306,Census Tract 213.06; Seminole County; Florida,9396,2747,4529,1061
1400000US12117021307,Census Tract 213.07; Seminole County; Florida,7231,1156,3463,1271
1400000US12117021311,Census Tract 213.11; Seminole County; Florida,5881,717,2907,525
1400000US12117021312,Census Tract 213.12; Seminole County; Florida,5683,512,2856,848
1400000US12117021313,Census Tract 213.13; Seminole County; Florida,8454,1277,4553,698
1400000US12117021314,Census Tract 213.14; Seminole County; Florida,4755,918,2176,483
1400000US12117021315,Census Tract 213.15; Seminole County; Florida,7756,1321,4013,2615
1400000US12117021316,Census Tract 213.16; Seminole County; Florida,4759,392,2329,1573
1400000US12117021317,Census Tract 213.17; Seminole County; Florida,8497,968,4288,1850
1400000US12117021318,Census Tract 213.18; Seminole County; Florida,8030,929,4270,1849
1400000US12117021319,Census Tract 213.19; Seminole County; Florida,1562,200,785,252
1400000US12117021320,Census Tract 213.20; Seminole County; Florida,7428,985,3816,1560
1400000US12117021321,Census Tract 213.21; Seminole County; Florida,2706,318,1426,443
1400000US12117021401,Census Tract 214.01; Seminole County; Florida,9189,1088,4142,1709
1400000US12117021403,Census Tract 214.03; Seminole County; Florida,8481,1589,4222,987
1400000US12117021404,Census Tract 214.04; Seminole County; Florida,9571,1310,5100,1373
1400000US12117021504,Census Tract 215.04; Seminole County; Florida,3330,976,1475,137
1400000US12117021505,Census Tract 215.05; Seminole County; Florida,4848,899,2350,638
1400000US12117021506,Census Tract 215.06; Seminole County; Florida,4076,677,2059,586
1400000US12117021507,Census Tract 215.07; Seminole County; Florida,7596,1393,3491,918
1400000US12117021604,Census Tract 216.04; Seminole County; Florida,4480,1043,2112,281
1400000US12117021606,Census Tract 216.06; Seminole County; Florida,6869,1120,3140,956
1400000US12117021608,Census Tract 216.08; Seminole County; Florida,6552,1015,3143,1263
1400000US12117021609,Census Tract 216.09; Seminole County; Florida,3157,546,1584,356
1400000US12117021611,Census Tract 216.11; Seminole County; Florida,4467,1027,2112,409
1400000US12117021612,Census Tract 216.12; Seminole County; Florida,4935,800,2304,474
1400000US12117021613,Census Tract 216.13; Seminole County; Florida,4196,289,1970,1028
1400000US12117021614,Census Tract 216.14; Seminole County; Florida,5108,1184,2356,617
1400000US12117021617,Census Tract 216.17; Seminole County; Florida,7070,1923,3032,1005
1400000US12117021704,Census Tract 217.04; Seminole County; Florida,4783,931,2392,470
1400000US12117021705,Census Tract 217.05; Seminole County; Florida,5302,706,2625,1088
1400000US12117021706,Census Tract 217.06; Seminole County; Florida,3894,697,1808,872
1400000US12117021707,Census Tract 217.07; Seminole County; Florida,6721,789,2787,1142
1400000US12117021708,Census Tract 217.08; Seminole County; Florida,6402,836,3205,936
1400000US12117021802,Census Tract 218.02; Seminole County; Florida,4457,801,2283,749
1400000US12117021803,Census Tract 218.03; Seminole County; Florida,4314,349,2047,671
1400000US12117021805,Census Tract 218.05; Seminole County; Florida,1665,376,870,80
1400000US12117021806,Census Tract 218.06; Seminole County; Florida,5812,1361,2497,621
1400000US12117021901,Census Tract 219.01; Seminole County; Florida,5400,867,2752,982
1400000US12117021902,Census Tract 219.02; Seminole County; Florida,4804,872,2349,825
1400000US12117022001,Census Tract 220.01; Seminole County; Florida,2999,410,1448,370
1400000US12117022002,Census Tract 220.02; Seminole County; Florida,5362,838,2671,1071
1400000US12117022004,Census Tract 220.04; Seminole County; Florida,2263,542,891,324
1400000US12117022006,Census Tract 220.06; Seminole County; Florida,3442,360,1937,479
1400000US12117022007,Census Tract 220.07; Seminole County; Florida,4230,649,2323,617
1400000US12117022101,Census Tract 221.01; Seminole County; Florida,8190,1571,4161,1456
1400000US12117022104,Census Tract 221.04; Seminole County; Florida,6405,1234,3327,1032
1400000US12117022105,Census Tract 221.05; Seminole County; Florida,3044,727,1470,268
1400000US12117022106,Census Tract 221.06; Seminole County; Florida,8608,1664,4167,1293
1400000US12117022201,Census Tract 222.01; Seminole County; Florida,5275,980,2430,685
1400000US12117022205,Census Tract 222.05; Seminole County; Florida,3538,791,1703,337
1400000US12117022206,Census Tract 222.06; Seminole County; Florida,6299,1512,3185,1276
1400000US12117022207,Census Tract 222.07; Seminole County; Florida,6610,1075,3226,914
1400000US12117022208,Census Tract 222.08; Seminole County; Florida,4077,546,2270,954
1400000US12117022209,Census Tract 222.09; Seminole County; Florida,3973,731,1989,688
1400000US12119910100,Census Tract 9101; Sumter County; Florida,5061,690,2365,672
1400000US12119910300,Census Tract 9103; Sumter County; Florida,9139,5165,4411,384
1400000US12119910401,Census Tract 9104.01; Sumter County; Florida,3656,776,1746,476
1400000US12119910402,Census Tract 9104.02; Sumter County; Florida,2894,848,1491,443
1400000US12119910500,Census Tract 9105; Sumter County; Florida,6295,1196,3177,700
1400000US12119910601,Census Tract 9106.01; Sumter County; Florida,6051,1219,3019,1154
1400000US12119910602,Census Tract 9106.02; Sumter County; Florida,2957,927,1754,335
1400000US12119910701,Census Tract 9107.01; Sumter County; Florida,1887,578,864,182
1400000US12119910702,Census Tract 9107.02; Sumter County; Florida,4376,651,2310,671
1400000US12119910800,Census Tract 9108; Sumter County; Florida,4068,3268,1814,46
1400000US12119911000,Census Tract 9110; Sumter County; Florida,1678,198,1620,227
1400000US12119911201,Census Tract 9112.01; Sumter County; Florida,4796,4176,1954,0
1400000US12119911202,Census Tract 9112.02; Sumter County; Florida,4127,3537,1831,37
1400000US12119911203,Census Tract 9112.03; Sumter County; Florida,4646,3959,2228,0
1400000US12119911204,Census Tract 9112.04; Sumter County; Florida,11060,8596,5285,99
1400000US12119911205,Census Tract 9112.05; Sumter County; Florida,2694,2359,1342,0
1400000US12119911206,Census Tract 9112.06; Sumter County; Florida,6226,5494,2998,0
1400000US12119911207,Census Tract 9112.07; Sumter County; Florida,5800,5465,2559,15
1400000US12119911301,Census Tract 9113.01; Sumter County; Florida,4299,2171,1816,155
1400000US12119911302,Census Tract 9113.02; Sumter County; Florida,1164,102,626,372
1400000US12119911401,Census Tract 9114.01; Sumter County; Florida,6340,5018,2926,47
